time,x1,y1,z1,x2,y2,z2
0,-1.25,0.25,0,1.25,-0.25,0
0.001,-1.249903143373171,0.2494404595346364,0,1.249903143373171,-0.2494404595346364,0
0.002,-1.249806501184437,0.2488809537461288,0,1.249806501184437,-0.2488809537461288,0
0.003,-1.249710073424493,0.2483214825611861,0,1.249710073424493,-0.2483214825611861,0
0.004,-1.249613860084167,0.2477620459065372,0,1.249613860084167,-0.2477620459065372,0
0.005,-1.249517861154425,0.2472026437089307,0,1.249517861154425,-0.2472026437089307,0
0.006,-1.249422076626367,0.246643275895134,0,1.249422076626367,-0.246643275895134,0
0.007,-1.249326506491228,0.2460839423919337,0,1.249326506491228,-0.2460839423919337,0
0.008,-1.249231150740376,0.2455246431261346,0,1.249231150740376,-0.2455246431261346,0
0.009000000000000001,-1.249136009365315,0.2449653780245595,0,1.249136009365315,-0.2449653780245595,0
0.01,-1.24904108235768,0.2444061470140487,0,1.24904108235768,-0.2444061470140487,0
0.011,-1.248946369709242,0.24384695002146,0,1.248946369709242,-0.24384695002146,0
0.012,-1.248851871411901,0.2432877869736676,0,1.248851871411901,-0.2432877869736676,0
0.013,-1.248757587457693,0.2427286577975625,0,1.248757587457693,-0.2427286577975625,0
0.01400000000000001,-1.248663517838782,0.2421695624200515,0,1.248663517838782,-0.2421695624200515,0
0.01500000000000001,-1.248569662547466,0.2416105007680571,0,1.248569662547466,-0.2416105007680571,0
0.01600000000000001,-1.248476021576173,0.2410514727685171,0,1.248476021576173,-0.2410514727685171,0
0.01700000000000001,-1.24838259491746,0.2404924783483841,0,1.24838259491746,-0.2404924783483841,0
0.01800000000000001,-1.248289382564016,0.2399335174346251,0,1.248289382564016,-0.2399335174346251,0
0.01900000000000001,-1.248196384508658,0.2393745899542214,0,1.248196384508658,-0.2393745899542214,0
0.02000000000000001,-1.248103600744333,0.2388156958341678,0,1.248103600744333,-0.2388156958341678,0
0.02100000000000001,-1.248011031264117,0.2382568350014724,0,1.248011031264117,-0.2382568350014724,0
0.02200000000000001,-1.247918676061213,0.2376980073831564,0,1.247918676061213,-0.2376980073831564,0
0.02300000000000001,-1.247826535128952,0.2371392129062533,0,1.247826535128952,-0.2371392129062533,0
0.02400000000000001,-1.247734608460793,0.236580451497809,0,1.247734608460793,-0.236580451497809,0
0.02500000000000002,-1.247642896050322,0.2360217230848811,0,1.247642896050322,-0.2360217230848811,0
0.02600000000000002,-1.247551397891249,0.2354630275945384,0,1.247551397891249,-0.2354630275945384,0
0.02700000000000002,-1.247460113977413,0.2349043649538609,0,1.247460113977413,-0.2349043649538609,0
0.02800000000000002,-1.247369044302776,0.2343457350899392,0,1.247369044302776,-0.2343457350899392,0
0.02900000000000002,-1.247278188861428,0.2337871379298741,0,1.247278188861428,-0.2337871379298741,0
0.03000000000000002,-1.24718754764758,0.2332285734007762,0,1.24718754764758,-0.2332285734007762,0
0.03100000000000002,-1.247097120655569,0.2326700414297658,0,1.247097120655569,-0.2326700414297658,0
0.03200000000000002,-1.247006907879856,0.232111541943972,0,1.247006907879856,-0.232111541943972,0
0.03300000000000002,-1.246916909315025,0.231553074870533,0,1.246916909315025,-0.231553074870533,0
0.03400000000000002,-1.246827124955781,0.230994640136595,0,1.246827124955781,-0.230994640136595,0
0.03500000000000002,-1.246737554796953,0.2304362376693123,0,1.246737554796953,-0.2304362376693123,0
0.03600000000000003,-1.246648198833491,0.229877867395847,0,1.246648198833491,-0.229877867395847,0
0.03700000000000003,-1.246559057060467,0.2293195292433681,0,1.246559057060467,-0.2293195292433681,0
0.03800000000000003,-1.246470129473074,0.2287612231390517,0,1.246470129473074,-0.2287612231390517,0
0.03900000000000003,-1.246381416066622,0.2282029490100803,0,1.246381416066622,-0.2282029490100803,0
0.04000000000000003,-1.246292916836546,0.2276447067836425,0,1.246292916836546,-0.2276447067836425,0
0.04100000000000003,-1.246204631778397,0.2270864963869326,0,1.246204631778397,-0.2270864963869326,0
0.04200000000000003,-1.246116560887846,0.2265283177471504,0,1.246116560887846,-0.2265283177471504,0
0.04300000000000003,-1.246028704160682,0.2259701707915007,0,1.246028704160682,-0.2259701707915007,0
0.04400000000000003,-1.245941061592812,0.2254120554471927,0,1.245941061592812,-0.2254120554471927,0
0.04500000000000003,-1.24585363318026,0.2248539716414402,0,1.24585363318026,-0.2248539716414402,0
0.04600000000000003,-1.245766418919169,0.2242959193014608,0,1.245766418919169,-0.2242959193014608,0
0.04700000000000003,-1.245679418805795,0.2237378983544755,0,1.245679418805795,-0.2237378983544755,0
0.04800000000000004,-1.245592632836514,0.2231799087277086,0,1.245592632836514,-0.2231799087277086,0
0.04900000000000004,-1.245506061007814,0.2226219503483872,0,1.245506061007814,-0.2226219503483872,0
0.05000000000000004,-1.2454197033163,0.2220640231437409,0,1.2454197033163,-0.2220640231437409,0
0.05100000000000004,-1.245333559758691,0.2215061270410013,0,1.245333559758691,-0.2215061270410013,0
0.05200000000000004,-1.245247630331819,0.2209482619674017,0,1.245247630331819,-0.2209482619674017,0
0.05300000000000004,-1.245161915032632,0.2203904278501771,0,1.245161915032632,-0.2203904278501771,0
0.05400000000000004,-1.245076413858189,0.2198326246165632,0,1.245076413858189,-0.2198326246165632,0
0.05500000000000004,-1.244991126805661,0.2192748521937963,0,1.244991126805661,-0.2192748521937963,0
0.05600000000000004,-1.244906053872334,0.2187171105091133,0,1.244906053872334,-0.2187171105091133,0
0.05700000000000004,-1.244821195055601,0.218159399489751,0,1.244821195055601,-0.218159399489751,0
0.05800000000000004,-1.24473655035297,0.2176017190629455,0,1.24473655035297,-0.2176017190629455,0
0.05900000000000005,-1.244652119762058,0.2170440691559326,0,1.244652119762058,-0.2170440691559326,0
0.06000000000000005,-1.244567903280592,0.2164864496959466,0,1.244567903280592,-0.2164864496959466,0
0.06100000000000005,-1.244483900906408,0.2159288606102206,0,1.244483900906408,-0.2159288606102206,0
0.06200000000000005,-1.244400112637452,0.2153713018259859,0,1.244400112637452,-0.2153713018259859,0
0.06300000000000004,-1.244316538471777,0.2148137732704714,0,1.244316538471777,-0.2148137732704714,0
0.06400000000000004,-1.244233178407545,0.2142562748709039,0,1.244233178407545,-0.2142562748709039,0
0.06500000000000004,-1.244150032443027,0.2136988065545071,0,1.244150032443027,-0.2136988065545071,0
0.06600000000000004,-1.244067100576596,0.2131413682485015,0,1.244067100576596,-0.2131413682485015,0
0.06700000000000005,-1.243984382806738,0.2125839598801043,0,1.243984382806738,-0.2125839598801043,0
0.06800000000000005,-1.243901879132039,0.2120265813765286,0,1.243901879132039,-0.2120265813765286,0
0.06900000000000005,-1.243819589551193,0.2114692326649834,0,1.243819589551193,-0.2114692326649834,0
0.07000000000000005,-1.243737514063,0.2109119136726732,0,1.243737514063,-0.2109119136726732,0
0.07100000000000005,-1.243655652666361,0.2103546243267976,0,1.243655652666361,-0.2103546243267976,0
0.07200000000000005,-1.243574005360284,0.2097973645545509,0,1.243574005360284,-0.2097973645545509,0
0.07300000000000005,-1.243492572143879,0.209240134283122,0,1.243492572143879,-0.209240134283122,0
0.07400000000000005,-1.243411353016358,0.2086829334396938,0,1.243411353016358,-0.2086829334396938,0
0.07500000000000005,-1.243330347977036,0.208125761951443,0,1.243330347977036,-0.208125761951443,0
0.07600000000000005,-1.24324955702533,0.2075686197455398,0,1.24324955702533,-0.2075686197455398,0
0.07700000000000005,-1.243168980160757,0.2070115067491475,0,1.243168980160757,-0.2070115067491475,0
0.07800000000000006,-1.243088617382936,0.2064544228894222,0,1.243088617382936,-0.2064544228894222,0
0.07900000000000006,-1.243008468691584,0.2058973680935124,0,1.243008468691584,-0.2058973680935124,0
0.08000000000000006,-1.24292853408652,0.2053403422885589,0,1.24292853408652,-0.2053403422885589,0
0.08100000000000006,-1.242848813567661,0.204783345401694,0,1.242848813567661,-0.204783345401694,0
0.08200000000000006,-1.242769307135022,0.204226377360042,0,1.242769307135022,-0.204226377360042,0
0.08300000000000006,-1.242690014788715,0.2036694380907179,0,1.242690014788715,-0.2036694380907179,0
0.08400000000000006,-1.242610936528953,0.2031125275208278,0,1.242610936528953,-0.2031125275208278,0
0.08500000000000006,-1.242532072356041,0.2025556455774682,0,1.242532072356041,-0.2025556455774682,0
0.08600000000000006,-1.242453422270385,0.201998792187726,0,1.242453422270385,-0.201998792187726,0
0.08700000000000006,-1.242374986272483,0.2014419672786778,0,1.242374986272483,-0.2014419672786778,0
0.08800000000000006,-1.242296764362929,0.2008851707773898,0,1.242296764362929,-0.2008851707773898,0
0.08900000000000007,-1.242218756542415,0.2003284026109176,0,1.242218756542415,-0.2003284026109176,0
0.09000000000000007,-1.242140962811722,0.1997716627063056,0,1.242140962811722,-0.1997716627063056,0
0.09100000000000007,-1.242063383171728,0.1992149509905871,0,1.242063383171728,-0.1992149509905871,0
0.09200000000000007,-1.241986017623402,0.1986582673907834,0,1.241986017623402,-0.1986582673907834,0
0.09300000000000007,-1.241908866167808,0.1981016118339041,0,1.241908866167808,-0.1981016118339041,0
0.09400000000000007,-1.2418319288061,0.1975449842469464,0,1.2418319288061,-0.1975449842469464,0
0.09500000000000007,-1.241755205539523,0.1969883845568949,0,1.241755205539523,-0.1969883845568949,0
0.09600000000000007,-1.241678696369414,0.1964318126907214,0,1.241678696369414,-0.1964318126907214,0
0.09700000000000007,-1.241602401297199,0.1958752685753844,0,1.241602401297199,-0.1958752685753844,0
0.09800000000000007,-1.241526320324396,0.195318752137829,0,1.241526320324396,-0.195318752137829,0
0.09900000000000007,-1.241450453452609,0.1947622633049865,0,1.241450453452609,-0.1947622633049865,0
0.1000000000000001,-1.241374800683534,0.1942058020037741,0,1.241374800683534,-0.1942058020037741,0
0.1010000000000001,-1.241299362018951,0.1936493681610947,0,1.241299362018951,-0.1936493681610947,0
0.1020000000000001,-1.24122413746073,0.1930929617038364,0,1.24122413746073,-0.1930929617038364,0
0.1030000000000001,-1.241149127010829,0.1925365825588723,0,1.241149127010829,-0.1925365825588723,0
0.1040000000000001,-1.24107433067129,0.1919802306530605,0,1.24107433067129,-0.1919802306530605,0
0.1050000000000001,-1.240999748444241,0.1914239059132432,0,1.240999748444241,-0.1914239059132432,0
0.1060000000000001,-1.240925380331895,0.190867608266247,0,1.240925380331895,-0.190867608266247,0
0.1070000000000001,-1.240851226336553,0.1903113376388824,0,1.240851226336553,-0.1903113376388824,0
0.1080000000000001,-1.240777286460595,0.1897550939579433,0,1.240777286460595,-0.1897550939579433,0
0.1090000000000001,-1.240703560706487,0.1891988771502071,0,1.240703560706487,-0.1891988771502071,0
0.1100000000000001,-1.24063004907678,0.1886426871424342,0,1.24063004907678,-0.1886426871424342,0
0.1110000000000001,-1.240556751574103,0.1880865238613676,0,1.240556751574103,-0.1880865238613676,0
0.1120000000000001,-1.24048366820117,0.1875303872337329,0,1.24048366820117,-0.1875303872337329,0
0.1130000000000001,-1.240410798960774,0.1869742771862378,0,1.240410798960774,-0.1869742771862378,0
0.1140000000000001,-1.240338143855791,0.1864181936455721,0,1.240338143855791,-0.1864181936455721,0
0.1150000000000001,-1.240265702889175,0.185862136538407,0,1.240265702889175,-0.185862136538407,0
0.1160000000000001,-1.240193476063962,0.1853061057913953,0,1.240193476063962,-0.1853061057913953,0
0.1170000000000001,-1.240121463383263,0.1847501013311708,0,1.240121463383263,-0.1847501013311708,0
0.1180000000000001,-1.240049664850271,0.1841941230843481,0,1.240049664850271,-0.1841941230843481,0
0.1190000000000001,-1.239978080468254,0.1836381709775223,0,1.239978080468254,-0.1836381709775223,0
0.1200000000000001,-1.23990671024056,0.1830822449372691,0,1.23990671024056,-0.1830822449372691,0
0.1210000000000001,-1.239835554170611,0.1825263448901439,0,1.239835554170611,-0.1825263448901439,0
0.1220000000000001,-1.239764612261907,0.181970470762682,0,1.239764612261907,-0.181970470762682,0
0.1230000000000001,-1.239693884518023,0.1814146224813983,0,1.239693884518023,-0.1814146224813983,0
0.1240000000000001,-1.239623370942606,0.1808587999727869,0,1.239623370942606,-0.1808587999727869,0
0.1250000000000001,-1.239553071539382,0.1803030031633209,0,1.239553071539382,-0.1803030031633209,0
0.1260000000000001,-1.239482986312148,0.1797472319794521,0,1.239482986312148,-0.1797472319794521,0
0.1270000000000001,-1.239413115264773,0.1791914863476109,0,1.239413115264773,-0.1791914863476109,0
0.1280000000000001,-1.239343458401202,0.1786357661942058,0,1.239343458401202,-0.1786357661942058,0
0.1290000000000001,-1.239274015725449,0.1780800714456235,0,1.239274015725449,-0.1780800714456235,0
0.1300000000000001,-1.2392047872416,0.1775244020282282,0,1.2392047872416,-0.1775244020282282,0
0.1310000000000001,-1.239135772953813,0.1769687578683618,0,1.239135772953813,-0.1769687578683618,0
0.1320000000000001,-1.239066972866314,0.1764131388923434,0,1.239066972866314,-0.1764131388923434,0
0.1330000000000001,-1.238998386983401,0.1758575450264691,0,1.238998386983401,-0.1758575450264691,0
0.1340000000000001,-1.23893001530944,0.1753019761970117,0,1.23893001530944,-0.1753019761970117,0
0.1350000000000001,-1.238861857848864,0.1747464323302207,0,1.238861857848864,-0.1747464323302207,0
0.1360000000000001,-1.238793914606176,0.1741909133523218,0,1.238793914606176,-0.1741909133523218,0
0.1370000000000001,-1.238726185585945,0.1736354191895168,0,1.238726185585945,-0.1736354191895168,0
0.1380000000000001,-1.238658670792808,0.1730799497679832,0,1.238658670792808,-0.1730799497679832,0
0.1390000000000001,-1.238591370231465,0.1725245050138743,0,1.238591370231465,-0.1725245050138743,0
0.1400000000000001,-1.238524283906686,0.1719690848533187,0,1.238524283906686,-0.1719690848533187,0
0.1410000000000001,-1.238457411823301,0.1714136892124201,0,1.238457411823301,-0.1714136892124201,0
0.1420000000000001,-1.238390753986209,0.1708583180172572,0,1.238390753986209,-0.1708583180172572,0
0.1430000000000001,-1.238324310400368,0.1703029711938833,0,1.238324310400368,-0.1703029711938833,0
0.1440000000000001,-1.238258081070804,0.1697476486683261,0,1.238258081070804,-0.1697476486683261,0
0.1450000000000001,-1.238192066002601,0.1691923503665879,0,1.238192066002601,-0.1691923503665879,0
0.1460000000000001,-1.238126265200907,0.1686370762146446,0,1.238126265200907,-0.1686370762146446,0
0.1470000000000001,-1.238060678670932,0.1680818261384462,0,1.238060678670932,-0.1680818261384462,0
0.1480000000000001,-1.237995306417946,0.1675266000639163,0,1.237995306417946,-0.1675266000639163,0
0.1490000000000001,-1.237930148447278,0.1669713979169517,0,1.237930148447278,-0.1669713979169517,0
0.1500000000000001,-1.237865204764317,0.1664162196234226,0,1.237865204764317,-0.1664162196234226,0
0.1510000000000001,-1.237800475374514,0.165861065109172,0,1.237800475374514,-0.165861065109172,0
0.1520000000000001,-1.237735960283374,0.1653059343000159,0,1.237735960283374,-0.1653059343000159,0
0.1530000000000001,-1.237671659496461,0.1647508271217425,0,1.237671659496461,-0.1647508271217425,0
0.1540000000000001,-1.237607573019398,0.1641957435001127,0,1.237607573019398,-0.1641957435001127,0
0.1550000000000001,-1.237543700857862,0.1636406833608594,0,1.237543700857862,-0.1636406833608594,0
0.1560000000000001,-1.237480043017589,0.1630856466296876,0,1.237480043017589,-0.1630856466296876,0
0.1570000000000001,-1.237416599504366,0.1625306332322738,0,1.237416599504366,-0.1625306332322738,0
0.1580000000000001,-1.237353370324039,0.1619756430942663,0,1.237353370324039,-0.1619756430942663,0
0.1590000000000001,-1.237290355482505,0.1614206761412848,0,1.237290355482505,-0.1614206761412848,0
0.1600000000000001,-1.237227554985717,0.16086573229892,0,1.237227554985717,-0.16086573229892,0
0.1610000000000001,-1.237164968839679,0.1603108114927337,0,1.237164968839679,-0.1603108114927337,0
0.1620000000000001,-1.237102597050448,0.1597559136482585,0,1.237102597050448,-0.1597559136482585,0
0.1630000000000001,-1.237040439624134,0.1592010386909977,0,1.237040439624134,-0.1592010386909977,0
0.1640000000000001,-1.236978496566896,0.158646186546425,0,1.236978496566896,-0.158646186546425,0
0.1650000000000001,-1.236916767884946,0.1580913571399843,0,1.236916767884946,-0.1580913571399843,0
0.1660000000000001,-1.236855253584542,0.1575365503970897,0,1.236855253584542,-0.1575365503970897,0
0.1670000000000001,-1.236793953671996,0.1569817662431251,0,1.236793953671996,-0.1569817662431251,0
0.1680000000000001,-1.236732868153666,0.1564270046034442,0,1.236732868153666,-0.1564270046034442,0
0.1690000000000001,-1.236671997035958,0.1558722654033702,0,1.236671997035958,-0.1558722654033702,0
0.1700000000000001,-1.236611340325327,0.1553175485681959,0,1.236611340325327,-0.1553175485681959,0
0.1710000000000001,-1.236550898028274,0.154762854023183,0,1.236550898028274,-0.154762854023183,0
0.1720000000000001,-1.236490670151347,0.1542081816935625,0,1.236490670151347,-0.1542081816935625,0
0.1730000000000001,-1.236430656701138,0.1536535315045342,0,1.236430656701138,-0.1536535315045342,0
0.1740000000000001,-1.236370857684286,0.1530989033812667,0,1.236370857684286,-0.1530989033812667,0
0.1750000000000001,-1.236311273107475,0.1525442972488972,0,1.236311273107475,-0.1525442972488972,0
0.1760000000000001,-1.23625190297743,0.1519897130325311,0,1.23625190297743,-0.1519897130325311,0
0.1770000000000001,-1.236192747300923,0.1514351506572423,0,1.236192747300923,-0.1514351506572423,0
0.1780000000000001,-1.236133806084765,0.1508806100480727,0,1.236133806084765,-0.1508806100480727,0
0.1790000000000001,-1.236075079335812,0.1503260911300322,0,1.236075079335812,-0.1503260911300322,0
0.1800000000000001,-1.23601656706096,0.1497715938280984,0,1.23601656706096,-0.1497715938280984,0
0.1810000000000001,-1.235958269267148,0.1492171180672167,0,1.235958269267148,-0.1492171180672167,0
0.1820000000000001,-1.235900185961352,0.1486626637722999,0,1.235900185961352,-0.1486626637722999,0
0.1830000000000001,-1.23584231715059,0.1481082308682283,0,1.23584231715059,-0.1481082308682283,0
0.1840000000000001,-1.235784662841919,0.1475538192798493,0,1.235784662841919,-0.1475538192798493,0
0.1850000000000001,-1.235727223042433,0.1469994289319774,0,1.235727223042433,-0.1469994289319774,0
0.1860000000000001,-1.235669997759267,0.1464450597493941,0,1.235669997759267,-0.1464450597493941,0
0.1870000000000001,-1.235612986999589,0.1458907116568479,0,1.235612986999589,-0.1458907116568479,0
0.1880000000000001,-1.235556190770608,0.1453363845790535,0,1.235556190770608,-0.1453363845790535,0
0.1890000000000001,-1.235499609079566,0.1447820784406927,0,1.235499609079566,-0.1447820784406927,0
0.1900000000000001,-1.235443241933743,0.1442277931664133,0,1.235443241933743,-0.1442277931664133,0
0.1910000000000001,-1.235387089340451,0.1436735286808298,0,1.235387089340451,-0.1436735286808298,0
0.1920000000000001,-1.235331151307039,0.1431192849085225,0,1.235331151307039,-0.1431192849085225,0
0.1930000000000001,-1.235275427840888,0.1425650617740379,0,1.235275427840888,-0.1425650617740379,0
0.1940000000000001,-1.235219918949413,0.1420108592018886,0,1.235219918949413,-0.1420108592018886,0
0.1950000000000001,-1.235164624640061,0.1414566771165529,0,1.235164624640061,-0.1414566771165529,0
0.1960000000000001,-1.235109544920312,0.1409025154424746,0,1.235109544920312,-0.1409025154424746,0
0.1970000000000001,-1.235054679797677,0.1403483741040635,0,1.235054679797677,-0.1403483741040635,0
0.1980000000000001,-1.235000029279695,0.1397942530256945,0,1.235000029279695,-0.1397942530256945,0
0.1990000000000001,-1.23494559337394,0.1392401521317082,0,1.23494559337394,-0.1392401521317082,0
0.2000000000000001,-1.234891372088011,0.1386860713464101,0,1.234891372088011,-0.1386860713464101,0
